ID,PortMonitor,Status,Kwh,LastReading,LastGoodPacket,ReleStatus,Model,FWver
400A29D0,,Normal,Initial/Latest kWh 0 / 18.8380,Last Reading: 18.8380 - 12/20/2022 12:40:32 PM,12/20/2022 12:40:51 PM,Connected,Magno Grid - E223,01.00.03
400A29D2,,Normal,Initial/Latest kWh 0 / 27.1650,Last Reading: 27.1650 - 11/30/2022 8:33:08 AM,11/30/2022 8:33:27 AM,Connected,Magno Grid - E223,01.00.03
400A29D4,,Normal,Initial/Latest kWh 0 /,Last Reading:,11/25/2022 4:41:07 PM,Connected,Magno Grid - E223,01.00.03
400A29D6,,Normal,Initial/Latest kWh 0 / 20.1370,Last Reading: 20.1370 - 12/20/2022 12:09:55 PM,12/20/2022 12:10:17 PM,Connected,Magno Grid - E223,01.00.03
400A29D8,,Normal,Initial/Latest kWh 0 / 19.2640,Last Reading: 19.2640 - 12/20/2022 4:55:36 AM,12/20/2022 4:56:01 AM,Connected,Magno Grid - E223,01.00.06
400A29DA,,Normal,Initial/Latest kWh 0 / 8.0370,Last Reading: 8.0370 - 11/30/2022 8:03:36 AM,11/30/2022 8:03:55 AM,Connected,Magno Grid - E223,01.00.03
400A29DC,,Normal,Initial/Latest kWh 0 / 18.8790,Last Reading: 18.8790 - 12/20/2022 9:53:35 AM,12/20/2022 9:53:53 AM,Connected,Magno Grid - E223,01.00.03
400A29DE,,Normal,Initial/Latest kWh 0 / 19.6070,Last Reading: 19.6070 - 12/20/2022 11:55:37 AM,12/20/2022 11:56:07 AM,Connected,Magno Grid - E223,01.00.06
400A29E0,,Normal,Initial/Latest kWh 0 /,Last Reading:,11/25/2022 4:41:33 PM,Connected,Magno Grid - E223,01.00.03
400A29E2,,Normal,Initial/Latest kWh 0 / 19.0580,Last Reading: 19.0580 - 12/20/2022 7:55:37 AM,12/20/2022 7:55:56 AM,Connected,Magno Grid - E223,01.00.06
400A29E4,,Normal,Initial/Latest kWh 0 / 19.0730,Last Reading: 19.0730 - 12/20/2022 8:55:38 AM,12/20/2022 8:56:00 AM,Connected,Magno Grid - E223,01.00.06
400A29E6,,Normal,Initial/Latest kWh 0 / 18.9030,Last Reading: 18.9030 - 12/20/2022 10:53:35 AM,12/20/2022 10:54:01 AM,Connected,Magno Grid - E223,01.00.03
400A29E8,,Normal,Initial/Latest kWh 0 / 19.2340,Last Reading: 19.2340 - 12/20/2022 10:06:17 AM,12/20/2022 10:06:36 AM,Connected,Magno Grid - E223,01.00.03
400A29EA,,Normal,Initial/Latest kWh 0 / 19.70,Last Reading: 19.7000 - 12/20/2022 12:55:37 PM,12/20/2022 12:55:54 PM,Connected,Magno Grid - E223,01.00.06
400A29EC,,Normal,Initial/Latest kWh 0 / 19.24,Last Reading: 19.2400 - 12/20/2022 9:14:51 AM,12/20/2022 9:15:10 AM,Connected,Magno Grid - E223,01.00.03
400A29EE,,Normal,Initial/Latest kWh 0 / 5.8670,Last Reading: 5.8670 - 12/20/2022 11:49:07 AM,12/20/2022 11:49:31 AM,Disconnected,Magno Grid - E223,01.00.03
400A29F0,,Normal,Initial/Latest kWh 0 /,Last Reading: - 12/20/2022 12:39:05 PM,12/20/2022 12:39:25 PM,Connected,Magno Grid - E223,01.00.03
400A29F2,,Normal,Initial/Latest kWh 0 / 39.7130,Last Reading: 39.7130 - 12/20/2022 12:04:47 PM,12/20/2022 12:05:08 PM,Connected,Magno Grid - E223,01.00.03
400A29F4,,Normal,Initial/Latest kWh 0 / 39.0930,Last Reading: 39.0930 - 12/20/2022 11:28:46 AM,12/20/2022 11:29:06 AM,Connected,Magno Grid - E223,01.00.03
400A29F8,,Normal,Initial/Latest kWh 0 / 8.1050,Last Reading: 8.1050 - 11/30/2022 12:08:21 PM,11/30/2022 12:08:45 PM,Connected,Magno Grid - E223,01.00.03
400A29FC,,Normal,Initial/Latest kWh 0 / 8.4840,Last Reading: 8.4840 - 11/30/2022 11:08:21 AM,11/30/2022 11:08:38 AM,Connected,Magno Grid - E223,01.00.03
400A29FE,,Normal,Initial/Latest kWh 0 / 19.1180,Last Reading: 19.1180 - 12/20/2022 10:57:42 AM,12/20/2022 10:57:54 AM,Connected,Magno Grid - E223,01.00.03
400A2A00,,Normal,Initial/Latest kWh 0 / 19.2960,Last Reading: 19.2960 - 12/20/2022 12:53:36 PM,12/20/2022 12:53:51 PM,Connected,Magno Grid - E223,01.00.03
400A2A02,,Normal,Initial/Latest kWh 0 /,Last Reading:,11/25/2022 4:40:38 PM,Connected,Magno Grid - E223,01.00.03
400A2A04,,Normal,Initial/Latest kWh 0 / 26.4870,Last Reading: 26.4870 - 12/20/2022 12:33:52 PM,12/20/2022 12:34:11 PM,Connected,Magno Grid - E234,01.00.03
400A2A06,,Normal,Initial/Latest kWh 0 / 26.6670,Last Reading: 26.6670 - 12/20/2022 2:03:53 PM,12/20/2022 2:04:15 PM,Connected,Magno Grid - E234,01.00.03
400A2A0C,,Normal,Initial/Latest kWh 0 /,Last Reading: - 12/20/2022 9:03:04 AM,12/20/2022 9:03:21 AM,Connected,Magno Grid - E234,01.00.03
400A2A0E,,Normal,Initial/Latest kWh 0 / 28.6130,Last Reading: 28.6130 - 12/20/2022 1:53:36 PM,12/20/2022 1:53:57 PM,Connected,Magno Grid - E234,01.00.03
400A2A10,,Normal,Initial/Latest kWh 0 / 12.5550,Last Reading: 12.5550 - 11/30/2022 7:08:22 AM,11/30/2022 7:08:52 AM,Connected,Magno Grid - E234,01.00.03
400A2A12,,Normal,Initial/Latest kWh 0 / 10.5140,Last Reading: 10.5140 - 11/30/2022 7:04:34 AM,11/30/2022 7:04:52 AM,Connected,Magno Grid - E234,01.00.03
400A2A18,,Normal,Initial/Latest kWh 0 / 25.8220,Last Reading: 25.8220 - 12/20/2022 9:10:30 AM,12/20/2022 9:10:47 AM,Connected,Magno Grid - E234,01.00.03
400A2A1A,,Normal,Initial/Latest kWh 0 / 10.4520,Last Reading: 10.4520 - 11/30/2022 11:34:33 AM,11/30/2022 11:34:58 AM,Connected,Magno Grid - E234,01.00.03
400A2A1C,,Normal,Initial/Latest kWh 0 / 58.5020,Last Reading: 58.5020 - 12/20/2022 11:20:27 AM,12/20/2022 11:20:46 AM,Connected,Magno Grid - E234,01.00.03
400A2A1E,,Normal,Initial/Latest kWh 0 / 28.6290,Last Reading: 28.6290 - 12/20/2022 10:40:31 AM,12/20/2022 10:40:46 AM,Connected,Magno Grid - E234,01.00.03
400A2A22,,Normal,Initial/Latest kWh 0 / 10.2970,Last Reading: 10.2970 - 11/30/2022 8:34:34 AM,11/30/2022 8:34:56 AM,Connected,Magno Grid - E234,01.00.03
400A2A24,,Normal,Initial/Latest kWh 0 /,Last Reading:,11/25/2022 4:39:37 PM,Connected,Magno Grid - E234,01.00.03
400A2A2A,,Normal,Initial/Latest kWh 0 / 14.0220,Last Reading: 14.0220 - 11/30/2022 8:08:22 AM,11/30/2022 8:08:50 AM,Connected,Magno Grid - E234,01.00.03
400A2A2E,,Normal,Initial/Latest kWh 0 / 4.1780,Last Reading: 4.1780 - 11/23/2022 12:58:46 PM,11/25/2022 4:42:10 PM,Connected,Magno Grid - E234,01.00.03
400A2A30,,Normal,Initial/Latest kWh 0 / 29.4330,Last Reading: 29.4330 - 12/20/2022 1:26:08 PM,12/20/2022 1:26:34 PM,Connected,Magno Grid - E234,01.00.03
400A2A32,,Normal,Initial/Latest kWh 0 /,Last Reading: - 12/20/2022 10:15:04 AM,12/20/2022 10:15:27 AM,Connected,Magno Grid - E234,01.00.03
400A2A34,,Normal,Initial/Latest kWh 0 /,Last Reading: - 12/20/2022 11:27:05 AM,12/20/2022 11:27:35 AM,Connected,Magno Grid - E234,01.00.03
400A2A36,,Normal,Initial/Latest kWh 0 / 4.1280,Last Reading: 4.1280 - 11/23/2022 11:58:45 AM,11/25/2022 4:41:08 PM,Connected,Magno Grid - E234,01.00.03
400A2A38,,Normal,Initial/Latest kWh 0 / 3.9890,Last Reading: 3.9890 - 11/23/2022 10:58:45 AM,11/25/2022 4:40:42 PM,Connected,Magno Grid - E234,01.00.03
400A2A3A,,Normal,Initial/Latest kWh 0 / 28.8950,Last Reading: 28.8950 - 12/20/2022 1:03:22 PM,12/20/2022 1:03:45 PM,Connected,Magno Grid - E234,01.00.03
400A2A46,,Normal,Initial/Latest kWh 0 / 28.4090,Last Reading: 28.4090 - 12/20/2022 1:40:31 PM,12/20/2022 1:40:51 PM,Connected,Magno Grid - E234,01.00.03
400A2A48,,Normal,Initial/Latest kWh 0 / 27.96,Last Reading: 27.9600 - 12/20/2022 10:51:47 AM,12/20/2022 10:52:10 AM,Connected,Magno Grid - E234,01.00.03
400A2A4A,,Normal,Initial/Latest kWh 0 / 28.60,Last Reading: 28.6000 - 12/20/2022 12:10:31 PM,12/20/2022 12:10:47 PM,Connected,Magno Grid - E234,01.00.03
400A2A4C,,Normal,Initial/Latest kWh 0 / 19.4630,Last Reading: 19.4630 - 12/20/2022 11:53:36 AM,12/20/2022 11:53:55 AM,Connected,Magno Grid - E223,01.00.03
400A2A52,,Normal,Initial/Latest kWh 0 /,Last Reading:,11/28/2022 8:28:54 AM,Connected,Magno Grid - E223,01.00.03
400A2A54,,Normal,Initial/Latest kWh 0 / 10.2730,Last Reading: 10.2730 - 11/30/2022 4:04:33 AM,11/30/2022 4:04:51 AM,Connected,Magno Grid - E234,01.00.03
400A2A4E,,Normal,Initial/Latest kWh 0 / 44.3540,Last Reading: 44.3540 - 12/20/2022 9:18:51 AM,12/20/2022 9:19:13 AM,Connected,Magno Grid - E223,01.00.03
400A2A50,,Normal,Initial/Latest kWh 0 / 43.8470,Last Reading: 43.8470 - 12/20/2022 11:18:51 AM,12/20/2022 11:19:14 AM,Disconnected,Magno Grid - E223,01.00.03
400A29F6,,Normal,Initial/Latest kWh 0 / 43.4210,Last Reading: 43.4210 - 12/20/2022 12:18:52 PM,12/20/2022 12:19:04 PM,Disconnected,Magno Grid - E223,01.00.03
400A29FA,,Normal,Initial/Latest kWh 0 / 43.4470,Last Reading: 43.4470 - 12/20/2022 1:18:52 PM,12/20/2022 1:19:05 PM,Disconnected,Magno Grid - E223,01.00.03
400A2A3C,,Normal,Initial/Latest kWh 0 / 66.41,Last Reading: 66.4100 - 12/20/2022 2:18:53 PM,12/20/2022 2:19:14 PM,Disconnected,Magno Grid - E234,01.00.03
